signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,variant,symbol,exchange
2026-02-19,2026-02-20,2026-02-23,SHORT,79.19000244140625,81.1697525024414,75.23050231933594,81.1697525024414,STOP_LOSS,1,-2.4999999999999893,-2.6499999999999893,CURRENT,NMDC,BSE
2026-04-08,2026-04-09,2026-04-15,LONG,82.5999984741211,80.53499851226806,86.72999839782715,86.72999839782715,TARGET,3,4.9999999999999964,4.849999999999996,CURRENT,NMDC,BSE
2026-08-19,2026-08-20,2026-08-24,SHORT,83.80000305175781,85.89500312805175,79.61000289916991,85.89500312805175,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,CURRENT,NMDC,BSE
2026-08-26,2026-08-27,2026-08-27,LONG,88.41000366210938,86.19975357055664,92.83050384521485,86.19975357055664,STOP_LOSS,0,-2.500000000000003,-2.650000000000003,CURRENT,NMDC,BSE
2024-11-06,2024-11-07,2024-11-08,LONG,80.98332977294922,78.95874652862548,85.03249626159668,78.95874652862548,STOP_LOSS,1,-2.500000000000007,-2.650000000000007,LONG_RSI_ZONE,NMDC,BSE
2024-12-19,2024-12-20,2024-12-30,SHORT,71.66666412353516,73.45833072662353,68.0833309173584,68.0833309173584,TARGET,5,5.0000000000000036,4.850000000000003,LONG_RSI_ZONE,NMDC,BSE
2025-03-04,2025-03-05,2025-03-05,SHORT,62.59000015258789,64.15475015640259,59.460500144958495,64.15475015640259,STOP_LOSS,0,-2.4999999999999956,-2.6499999999999955,LONG_RSI_ZONE,NMDC,BSE
2025-04-08,2025-04-09,2025-04-11,SHORT,61.5099983215332,63.04774827957153,58.43449840545654,63.04774827957153,STOP_LOSS,1,-2.4999999999999933,-2.6499999999999932,LONG_RSI_ZONE,NMDC,BSE
2025-04-29,2025-04-30,2025-05-02,SHORT,65.1500015258789,66.77875156402587,61.892501449584955,66.77875156402587,STOP_LOSS,1,-2.4999999999999822,-2.649999999999982,LONG_RSI_ZONE,NMDC,BSE
2025-09-03,2025-09-04,2025-09-04,LONG,74.94999694824219,73.07624702453613,78.6974967956543,73.07624702453613,STOP_LOSS,0,-2.500000000000004,-2.650000000000004,LONG_RSI_ZONE,NMDC,BSE
2025-11-14,2025-11-17,2025-11-20,LONG,76.58000183105469,74.66550178527832,80.40900192260743,74.66550178527832,STOP_LOSS,3,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,NMDC,BSE
2025-11-21,2025-11-24,2025-12-01,SHORT,73.36000061035156,75.19400062561034,69.69200057983399,75.19400062561034,STOP_LOSS,5,-2.4999999999999885,-2.6499999999999884,LONG_RSI_ZONE,NMDC,BSE
2026-02-19,2026-02-20,2026-02-23,SHORT,79.19000244140625,81.1697525024414,75.23050231933594,81.1697525024414,STOP_LOSS,1,-2.4999999999999893,-2.6499999999999893,LONG_RSI_ZONE,NMDC,BSE
2026-04-08,2026-04-09,2026-04-15,LONG,82.5999984741211,80.53499851226806,86.72999839782715,86.72999839782715,TARGET,3,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,NMDC,BSE
2026-08-19,2026-08-20,2026-08-24,SHORT,83.80000305175781,85.89500312805175,79.61000289916991,85.89500312805175,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,NMDC,BSE
2026-08-26,2026-08-27,2026-08-27,LONG,88.41000366210938,86.19975357055664,92.83050384521485,86.19975357055664,STOP_LOSS,0,-2.500000000000003,-2.650000000000003,LONG_RSI_ZONE,NMDC,BSE
2024-10-07,2024-10-08,2024-10-08,SHORT,125.05999755859376,128.1864974975586,118.80699768066407,128.1864974975586,STOP_LOSS,0,-2.4999999999999973,-2.6499999999999972,CURRENT,ADANIPOWER,BSE
2025-01-17,2025-01-20,2025-01-21,LONG,110.33000183105467,107.57175178527831,115.84650192260742,107.57175178527831,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,CURRENT,ADANIPOWER,BSE
2025-07-02,2025-07-03,2025-07-04,LONG,119.26000213623048,116.27850208282472,125.22300224304202,116.27850208282472,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,CURRENT,ADANIPOWER,BSE
2025-08-18,2025-08-19,2025-08-29,LONG,119.93000030517578,116.93175029754639,125.92650032043457,116.93175029754639,STOP_LOSS,7,-2.5,-2.65,CURRENT,ADANIPOWER,BSE
2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,2,-2.5000000000000075,-2.6500000000000075,CURRENT,ADANIPOWER,BSE
2026-03-16,2026-03-17,2026-03-18,LONG,155.8000030517578,151.90500297546387,163.59000320434572,151.90500297546387,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,CURRENT,ADANIPOWER,BSE
2024-10-07,2024-10-08,2024-10-08,SHORT,125.05999755859376,128.1864974975586,118.80699768066407,128.1864974975586,STOP_LOSS,0,-2.4999999999999973,-2.6499999999999972,LONG_RSI_ZONE,ADANIPOWER,BSE
2025-07-02,2025-07-03,2025-07-04,LONG,119.26000213623048,116.27850208282472,125.22300224304202,116.27850208282472,STOP_LOSS,1,-2.5000000000000044,-2.6500000000000044,LONG_RSI_ZONE,ADANIPOWER,BSE
2025-08-18,2025-08-19,2025-08-29,LONG,119.93000030517578,116.93175029754639,125.92650032043457,116.93175029754639,STOP_LOSS,7,-2.5,-2.65,LONG_RSI_ZONE,ADANIPOWER,BSE
2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,2,-2.5000000000000075,-2.6500000000000075,LONG_RSI_ZONE,ADANIPOWER,BSE
2025-04-21,2025-04-22,2025-04-23,LONG,51.5,50.2125,54.075,50.2125,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,CURRENT,MAHABANK,BSE
2026-04-09,2026-04-10,2026-04-13,LONG,70.30999755859375,68.5522476196289,73.82549743652343,68.5522476196289,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,CURRENT,MAHABANK,BSE
2025-04-22,2025-04-23,2025-04-23,LONG,50.91999816894531,49.64699821472168,53.465998077392584,49.64699821472168,STOP_LOSS,0,-2.5000000000000058,-2.6500000000000057,LONG_RSI_ZONE,MAHABANK,BSE
2026-04-09,2026-04-10,2026-04-13,LONG,70.30999755859375,68.5522476196289,73.82549743652343,68.5522476196289,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,LONG_RSI_ZONE,MAHABANK,BSE
2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,0,-2.500000000000006,-2.650000000000006,CURRENT,JSWENERGY,BSE
2024-12-26,2024-12-27,2024-12-30,SHORT,636.9000244140625,652.8225250244141,605.0550231933594,652.8225250244141,STOP_LOSS,1,-2.5,-2.65,CURRENT,JSWENERGY,BSE
2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,6,-2.5,-2.65,CURRENT,JSWENERGY,BSE
2026-01-23,2026-01-27,2026-01-27,SHORT,477.3999938964844,489.33499374389646,453.52999420166014,453.52999420166014,TARGET,0,5.000000000000003,4.850000000000002,CURRENT,JSWENERGY,BSE
2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,0,-2.500000000000002,-2.650000000000002,CURRENT,JSWENERGY,BSE
2026-07-07,2026-07-08,2026-07-14,SHORT,544.2000122070312,557.805012512207,516.9900115966797,557.805012512207,STOP_LOSS,4,-2.499999999999992,-2.649999999999992,CURRENT,JSWENERGY,BSE
2026-08-06,2026-08-07,2026-08-19,LONG,560.5,546.4875,588.525,546.4875,STOP_LOSS,8,-2.500000000000008,-2.650000000000008,CURRENT,JSWENERGY,BSE
2024-11-12,2024-11-13,2024-11-13,LONG,750.7999877929688,732.0299880981445,788.3399871826172,732.0299880981445,STOP_LOSS,0,-2.500000000000006,-2.650000000000006,LONG_RSI_ZONE,JSWENERGY,BSE
2024-12-26,2024-12-27,2024-12-30,SHORT,636.9000244140625,652.8225250244141,605.0550231933594,652.8225250244141,STOP_LOSS,1,-2.5,-2.65,LONG_RSI_ZONE,JSWENERGY,BSE
2025-09-16,2025-09-17,2025-09-25,LONG,540.9500122070312,527.4262619018555,567.9975128173828,527.4262619018555,STOP_LOSS,6,-2.5,-2.65,LONG_RSI_ZONE,JSWENERGY,BSE
2026-01-23,2026-01-27,2026-01-27,SHORT,477.3999938964844,489.33499374389646,453.52999420166014,453.52999420166014,TARGET,0,5.000000000000003,4.850000000000002,LONG_RSI_ZONE,JSWENERGY,BSE
2026-03-12,2026-03-13,2026-03-13,LONG,522.0,508.95,548.1,508.95,STOP_LOSS,0,-2.500000000000002,-2.650000000000002,LONG_RSI_ZONE,JSWENERGY,BSE
2026-07-07,2026-07-08,2026-07-14,SHORT,544.2000122070312,557.805012512207,516.9900115966797,557.805012512207,STOP_LOSS,4,-2.499999999999992,-2.649999999999992,LONG_RSI_ZONE,JSWENERGY,BSE
2024-10-09,2024-10-10,2024-10-10,LONG,1969.9000244140625,1920.652523803711,2068.3950256347657,1920.652523803711,STOP_LOSS,0,-2.500000000000002,-2.650000000000002,CURRENT,INFY,BSE
2025-01-17,2025-01-21,2025-01-23,SHORT,1820.0,1865.4999999999998,1729.0,1865.4999999999998,STOP_LOSS,2,-2.4999999999999876,-2.6499999999999875,CURRENT,INFY,BSE
2025-09-29,2025-09-30,2025-10-07,SHORT,1443.0,1479.0749999999998,1370.85,1479.0749999999998,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,CURRENT,INFY,BSE
2025-10-24,2025-10-27,2025-11-03,LONG,1512.300048828125,1474.4925476074218,1587.9150512695312,1474.4925476074218,STOP_LOSS,5,-2.500000000000006,-2.650000000000006,CURRENT,INFY,BSE
2025-11-10,2025-11-11,2025-11-17,LONG,1523.25,1485.16875,1599.4125000000001,1485.16875,STOP_LOSS,4,-2.499999999999997,-2.649999999999997,CURRENT,INFY,BSE
2026-02-05,2026-02-06,2026-02-12,SHORT,1518.199951171875,1556.1549499511718,1442.289953613281,1442.289953613281,TARGET,4,5.000000000000009,4.8500000000000085,CURRENT,INFY,BSE
2026-04-24,2026-04-27,2026-05-12,SHORT,1169.5,1198.7375,1111.0249999999999,1140.449951171875,TIME_EXIT,10,2.4839716826100897,2.33397168261009,CURRENT,INFY,BSE
2026-06-11,2026-06-12,2026-06-15,SHORT,1121.199951171875,1149.2299499511719,1065.1399536132812,1149.2299499511719,STOP_LOSS,1,-2.5,-2.65,CURRENT,INFY,BSE
2025-01-17,2025-01-21,2025-01-23,SHORT,1820.0,1865.4999999999998,1729.0,1865.4999999999998,STOP_LOSS,2,-2.4999999999999876,-2.6499999999999875,LONG_RSI_ZONE,INFY,BSE
2025-09-29,2025-09-30,2025-10-07,SHORT,1443.0,1479.0749999999998,1370.85,1479.0749999999998,STOP_LOSS,4,-2.499999999999987,-2.649999999999987,LONG_RSI_ZONE,INFY,BSE
2025-10-24,2025-10-27,2025-11-03,LONG,1512.300048828125,1474.4925476074218,1587.9150512695312,1474.4925476074218,STOP_LOSS,5,-2.500000000000006,-2.650000000000006,LONG_RSI_ZONE,INFY,BSE
2026-02-05,2026-02-06,2026-02-12,SHORT,1518.199951171875,1556.1549499511718,1442.289953613281,1442.289953613281,TARGET,4,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,INFY,BSE
2026-04-24,2026-04-27,2026-05-12,SHORT,1169.5,1198.7375,1111.0249999999999,1140.449951171875,TIME_EXIT,10,2.4839716826100897,2.33397168261009,LONG_RSI_ZONE,INFY,BSE
2026-06-11,2026-06-12,2026-06-15,SHORT,1121.199951171875,1149.2299499511719,1065.1399536132812,1149.2299499511719,STOP_LOSS,1,-2.5,-2.65,LONG_RSI_ZONE,INFY,BSE
2024-11-13,2024-11-14,2024-11-14,SHORT,186.8000030517578,191.47000312805173,177.46000289916992,191.47000312805173,STOP_LOSS,0,-2.499999999999985,-2.649999999999985,CURRENT,INOXWIND,BSE
2025-02-27,2025-02-28,2025-03-03,SHORT,153.39999389648438,157.23499374389647,145.72999420166016,145.72999420166016,TARGET,1,4.9999999999999964,4.849999999999996,CURRENT,INOXWIND,BSE
2025-04-01,2025-04-02,2025-04-03,SHORT,157.3000030517578,161.23250312805175,149.43500289916992,161.23250312805175,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,CURRENT,INOXWIND,BSE
2025-07-15,2025-07-16,2025-07-25,SHORT,165.9499969482422,170.09874687194824,157.65249710083006,157.65249710083006,TARGET,7,5.00000000000001,4.850000000000009,CURRENT,INOXWIND,BSE
2025-09-26,2025-09-29,2025-09-29,SHORT,137.60000610351562,141.0400062561035,130.72000579833983,141.0400062561035,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,CURRENT,INOXWIND,BSE
2024-11-13,2024-11-14,2024-11-14,SHORT,186.8000030517578,191.47000312805173,177.46000289916992,191.47000312805173,STOP_LOSS,0,-2.499999999999985,-2.649999999999985,LONG_RSI_ZONE,INOXWIND,BSE
2025-02-27,2025-02-28,2025-03-03,SHORT,153.39999389648438,157.23499374389647,145.72999420166016,145.72999420166016,TARGET,1,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,INOXWIND,BSE
2025-04-01,2025-04-02,2025-04-03,SHORT,157.3000030517578,161.23250312805175,149.43500289916992,161.23250312805175,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,LONG_RSI_ZONE,INOXWIND,BSE
2025-07-15,2025-07-16,2025-07-25,SHORT,165.9499969482422,170.09874687194824,157.65249710083006,157.65249710083006,TARGET,7,5.00000000000001,4.850000000000009,LONG_RSI_ZONE,INOXWIND,BSE
2025-09-26,2025-09-29,2025-09-29,SHORT,137.60000610351562,141.0400062561035,130.72000579833983,141.0400062561035,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,LONG_RSI_ZONE,INOXWIND,BSE
2024-10-07,2024-10-08,2024-10-08,SHORT,335.0,343.37499999999994,318.25,343.37499999999994,STOP_LOSS,0,-2.499999999999983,-2.649999999999983,CURRENT,JIOFIN,BSE
2024-12-20,2024-12-23,2025-01-07,SHORT,308.95001220703125,316.673762512207,293.50251159667965,299.25,TIME_EXIT,10,3.1396704398027833,2.9896704398027834,CURRENT,JIOFIN,BSE
2025-04-17,2025-04-21,2025-04-22,LONG,250.25,243.99375,262.7625,243.99375,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,CURRENT,JIOFIN,BSE
2025-08-04,2025-08-05,2025-08-06,LONG,334.8500061035156,326.47875595092773,351.5925064086914,326.47875595092773,STOP_LOSS,1,-2.5,-2.65,CURRENT,JIOFIN,BSE
2025-09-25,2025-09-26,2025-10-07,SHORT,301.25,308.78125,286.1875,308.78125,STOP_LOSS,6,-2.5,-2.65,CURRENT,JIOFIN,BSE
2025-11-06,2025-11-07,2025-11-11,SHORT,296.70001220703125,304.117512512207,281.86501159667966,304.117512512207,STOP_LOSS,2,-2.4999999999999845,-2.6499999999999844,CURRENT,JIOFIN,BSE
2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,3,-2.500000000000011,-2.650000000000011,CURRENT,JIOFIN,BSE
2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,5,5.000000000000008,4.850000000000008,CURRENT,JIOFIN,BSE
2026-05-14,2026-05-15,2026-05-22,SHORT,234.75,240.61874999999998,223.0125,240.61874999999998,STOP_LOSS,5,-2.4999999999999902,-2.64999999999999,CURRENT,JIOFIN,BSE
2026-06-19,2026-06-22,2026-06-23,LONG,244.75,238.63125,256.9875,238.63125,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,CURRENT,JIOFIN,BSE
2026-07-02,2026-07-03,2026-07-08,LONG,241.3000030517578,235.26750297546386,253.36500320434573,235.26750297546386,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,CURRENT,JIOFIN,BSE
2026-07-14,2026-07-15,2026-07-17,SHORT,237.8500061035156,243.79625625610348,225.9575057983398,243.79625625610348,STOP_LOSS,2,-2.4999999999999956,-2.6499999999999955,CURRENT,JIOFIN,BSE
2026-07-29,2026-07-30,2026-08-03,LONG,248.3000030517578,242.09250297546387,260.7150032043457,260.7150032043457,TARGET,2,4.999999999999996,4.849999999999995,CURRENT,JIOFIN,BSE
2024-10-07,2024-10-08,2024-10-08,SHORT,335.0,343.37499999999994,318.25,343.37499999999994,STOP_LOSS,0,-2.499999999999983,-2.649999999999983,LONG_RSI_ZONE,JIOFIN,BSE
2024-12-20,2024-12-23,2025-01-07,SHORT,308.95001220703125,316.673762512207,293.50251159667965,299.25,TIME_EXIT,10,3.1396704398027833,2.9896704398027834,LONG_RSI_ZONE,JIOFIN,BSE
2025-04-17,2025-04-21,2025-04-22,LONG,250.25,243.99375,262.7625,243.99375,STOP_LOSS,1,-2.499999999999998,-2.6499999999999977,LONG_RSI_ZONE,JIOFIN,BSE
2025-08-04,2025-08-05,2025-08-06,LONG,334.8500061035156,326.47875595092773,351.5925064086914,326.47875595092773,STOP_LOSS,1,-2.5,-2.65,LONG_RSI_ZONE,JIOFIN,BSE
2025-09-25,2025-09-26,2025-10-07,SHORT,301.25,308.78125,286.1875,308.78125,STOP_LOSS,6,-2.5,-2.65,LONG_RSI_ZONE,JIOFIN,BSE
2025-11-06,2025-11-07,2025-11-11,SHORT,296.70001220703125,304.117512512207,281.86501159667966,304.117512512207,STOP_LOSS,2,-2.4999999999999845,-2.6499999999999844,LONG_RSI_ZONE,JIOFIN,BSE
2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,5,5.000000000000008,4.850000000000008,LONG_RSI_ZONE,JIOFIN,BSE
2026-05-14,2026-05-15,2026-05-22,SHORT,234.75,240.61874999999998,223.0125,240.61874999999998,STOP_LOSS,5,-2.4999999999999902,-2.64999999999999,LONG_RSI_ZONE,JIOFIN,BSE
2026-06-19,2026-06-22,2026-06-23,LONG,244.75,238.63125,256.9875,238.63125,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,LONG_RSI_ZONE,JIOFIN,BSE
2026-07-08,2026-07-09,2026-07-10,SHORT,230.5500030517578,236.31375312805173,219.02250289916992,236.31375312805173,STOP_LOSS,1,-2.4999999999999876,-2.6499999999999875,LONG_RSI_ZONE,JIOFIN,BSE
2026-07-14,2026-07-15,2026-07-17,SHORT,237.8500061035156,243.79625625610348,225.9575057983398,243.79625625610348,STOP_LOSS,2,-2.4999999999999956,-2.6499999999999955,LONG_RSI_ZONE,JIOFIN,BSE
2026-07-31,2026-08-03,2026-08-10,LONG,260.3999938964844,253.88999404907227,273.4199935913086,253.88999404907227,STOP_LOSS,5,-2.499999999999998,-2.6499999999999977,LONG_RSI_ZONE,JIOFIN,BSE
2025-04-08,2025-04-09,2025-04-11,SHORT,76.66666412353516,78.58333072662353,72.8333309173584,78.58333072662353,STOP_LOSS,1,-2.4999999999999925,-2.6499999999999924,CURRENT,MOTHERSON,BSE
2025-11-14,2025-11-17,2025-11-27,LONG,109.8000030517578,107.05500297546385,115.2900032043457,115.2900032043457,TARGET,8,5.000000000000006,4.850000000000006,CURRENT,MOTHERSON,BSE
2026-02-04,2026-02-05,2026-02-06,LONG,121.8000030517578,118.75500297546385,127.89000320434569,118.75500297546385,STOP_LOSS,1,-2.5,-2.65,CURRENT,MOTHERSON,BSE
2026-07-27,2026-07-28,2026-08-03,LONG,147.4499969482422,143.76374702453612,154.8224967956543,154.8224967956543,TARGET,4,5.0000000000000036,4.850000000000003,CURRENT,MOTHERSON,BSE
2025-04-08,2025-04-09,2025-04-11,SHORT,76.66666412353516,78.58333072662353,72.8333309173584,78.58333072662353,STOP_LOSS,1,-2.4999999999999925,-2.6499999999999924,LONG_RSI_ZONE,MOTHERSON,BSE
2025-11-14,2025-11-17,2025-11-27,LONG,109.8000030517578,107.05500297546385,115.2900032043457,115.2900032043457,TARGET,8,5.000000000000006,4.850000000000006,LONG_RSI_ZONE,MOTHERSON,BSE
2026-02-04,2026-02-05,2026-02-06,LONG,121.8000030517578,118.75500297546385,127.89000320434569,118.75500297546385,STOP_LOSS,1,-2.5,-2.65,LONG_RSI_ZONE,MOTHERSON,BSE
2026-07-27,2026-07-28,2026-08-03,LONG,147.4499969482422,143.76374702453612,154.8224967956543,154.8224967956543,TARGET,4,5.0000000000000036,4.850000000000003,LONG_RSI_ZONE,MOTHERSON,BSE
2024-10-03,2024-10-04,2024-10-18,SHORT,1407.0,1442.175,1336.6499999999999,1358.7750244140625,TIME_EXIT,10,3.427503595304726,3.2775035953047262,CURRENT,RELIANCE,BSE
2025-02-12,2025-02-13,2025-02-28,SHORT,1218.949951171875,1249.4236999511718,1158.0024536132812,1199.5999755859375,TIME_EXIT,10,1.5874298667746616,1.4374298667746617,CURRENT,RELIANCE,BSE
2025-04-07,2025-04-08,2025-04-11,SHORT,1177.8499755859375,1207.2962249755858,1118.9574768066407,1207.2962249755858,STOP_LOSS,2,-2.4999999999999885,-2.6499999999999884,CURRENT,RELIANCE,BSE
2025-04-24,2025-04-25,2025-04-28,LONG,1301.0,1268.475,1366.05,1366.05,TARGET,1,4.9999999999999964,4.849999999999996,CURRENT,RELIANCE,BSE
2026-01-08,2026-01-09,2026-01-20,SHORT,1466.949951171875,1503.6236999511718,1393.602453613281,1393.602453613281,TARGET,5,5.000000000000009,4.8500000000000085,CURRENT,RELIANCE,BSE
2026-03-27,2026-03-30,2026-04-01,SHORT,1335.0,1368.3749999999998,1268.25,1368.3749999999998,STOP_LOSS,2,-2.499999999999983,-2.649999999999983,CURRENT,RELIANCE,BSE
2024-10-03,2024-10-04,2024-10-18,SHORT,1407.0,1442.175,1336.6499999999999,1358.7750244140625,TIME_EXIT,10,3.427503595304726,3.2775035953047262,LONG_RSI_ZONE,RELIANCE,BSE
2025-02-12,2025-02-13,2025-02-28,SHORT,1218.949951171875,1249.4236999511718,1158.0024536132812,1199.5999755859375,TIME_EXIT,10,1.5874298667746616,1.4374298667746617,LONG_RSI_ZONE,RELIANCE,BSE
2025-04-07,2025-04-08,2025-04-11,SHORT,1177.8499755859375,1207.2962249755858,1118.9574768066407,1207.2962249755858,STOP_LOSS,2,-2.4999999999999885,-2.6499999999999884,LONG_RSI_ZONE,RELIANCE,BSE
2025-04-24,2025-04-25,2025-04-28,LONG,1301.0,1268.475,1366.05,1366.05,TARGET,1,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,RELIANCE,BSE
2026-01-08,2026-01-09,2026-01-20,SHORT,1466.949951171875,1503.6236999511718,1393.602453613281,1393.602453613281,TARGET,5,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,RELIANCE,BSE
2026-03-27,2026-03-30,2026-04-01,SHORT,1335.0,1368.3749999999998,1268.25,1368.3749999999998,STOP_LOSS,2,-2.499999999999983,-2.649999999999983,LONG_RSI_ZONE,RELIANCE,BSE
2024-11-08,2024-11-11,2024-11-11,SHORT,6.651000022888184,6.817275023460388,6.318450021743774,6.817275023460388,STOP_LOSS,0,-2.4999999999999947,-2.6499999999999946,CURRENT,SHUKRAPHAR,BSE
2025-03-03,2025-03-04,2025-03-05,LONG,25.700000762939453,25.057500743865965,26.98500080108643,25.057500743865965,STOP_LOSS,1,-2.5000000000000058,-2.6500000000000057,CURRENT,SHUKRAPHAR,BSE
2025-08-22,2025-08-25,2025-08-25,LONG,24.01000022888184,23.409750223159794,25.21050024032593,23.409750223159794,STOP_LOSS,0,-2.5,-2.65,CURRENT,SHUKRAPHAR,BSE
2025-12-10,2025-12-11,2025-12-11,LONG,48.7599983215332,47.54099836349487,51.197998237609866,47.54099836349487,STOP_LOSS,0,-2.500000000000003,-2.650000000000003,CURRENT,SHUKRAPHAR,BSE
2026-06-25,2026-06-26,2026-07-03,SHORT,29.459999084472656,30.19649906158447,27.98699913024902,30.19649906158447,STOP_LOSS,5,-2.499999999999986,-2.6499999999999857,CURRENT,SHUKRAPHAR,BSE
2026-07-06,2026-07-07,2026-07-07,LONG,33.70000076293945,32.85750074386596,35.38500080108643,32.85750074386596,STOP_LOSS,0,-2.5000000000000124,-2.6500000000000123,CURRENT,SHUKRAPHAR,BSE
2026-08-06,2026-08-07,2026-08-07,LONG,37.310001373291016,36.377251338958736,39.17550144195557,39.17550144195557,TARGET,0,5.0000000000000036,4.850000000000003,CURRENT,SHUKRAPHAR,BSE
2024-11-08,2024-11-11,2024-11-11,SHORT,6.651000022888184,6.817275023460388,6.318450021743774,6.817275023460388,STOP_LOSS,0,-2.4999999999999947,-2.6499999999999946,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2025-03-05,2025-03-06,2025-03-10,LONG,24.1200008392334,23.517000818252562,25.32600088119507,23.517000818252562,STOP_LOSS,2,-2.500000000000006,-2.650000000000006,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2025-08-22,2025-08-25,2025-08-25,LONG,24.01000022888184,23.409750223159794,25.21050024032593,23.409750223159794,STOP_LOSS,0,-2.5,-2.65,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2025-12-10,2025-12-11,2025-12-11,LONG,48.7599983215332,47.54099836349487,51.197998237609866,47.54099836349487,STOP_LOSS,0,-2.500000000000003,-2.650000000000003,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2026-06-25,2026-06-26,2026-07-03,SHORT,29.459999084472656,30.19649906158447,27.98699913024902,30.19649906158447,STOP_LOSS,5,-2.499999999999986,-2.6499999999999857,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2026-07-06,2026-07-07,2026-07-07,LONG,33.70000076293945,32.85750074386596,35.38500080108643,32.85750074386596,STOP_LOSS,0,-2.5000000000000124,-2.6500000000000123,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2026-08-06,2026-08-07,2026-08-07,LONG,37.310001373291016,36.377251338958736,39.17550144195557,39.17550144195557,TARGET,0,5.0000000000000036,4.850000000000003,LONG_RSI_ZONE,SHUKRAPHAR,BSE
2025-02-12,2025-02-13,2025-02-17,SHORT,424.0,434.59999999999997,402.79999999999995,402.79999999999995,TARGET,2,5.000000000000011,4.85000000000001,CURRENT,VEDL,BSE
2025-04-07,2025-04-08,2025-04-08,SHORT,389.2000122070313,398.93001251220704,369.7400115966797,369.7400115966797,TARGET,0,5.000000000000005,4.850000000000005,CURRENT,VEDL,BSE
2025-07-25,2025-07-28,2025-08-11,SHORT,443.1000061035156,454.17750625610347,420.9450057983398,429.9500122070313,TIME_EXIT,10,2.9677259569733017,2.8177259569733017,CURRENT,VEDL,BSE
2026-04-10,2026-04-13,2026-04-16,LONG,737.0,718.5749999999999,773.85,773.85,TARGET,2,5.000000000000003,4.850000000000002,CURRENT,VEDL,BSE
2026-04-30,2026-05-04,2026-05-04,SHORT,278.0,284.95,264.09999999999997,284.95,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,CURRENT,VEDL,BSE
2025-02-12,2025-02-13,2025-02-17,SHORT,424.0,434.59999999999997,402.79999999999995,402.79999999999995,TARGET,2,5.000000000000011,4.85000000000001,LONG_RSI_ZONE,VEDL,BSE
2025-04-07,2025-04-08,2025-04-08,SHORT,389.2000122070313,398.93001251220704,369.7400115966797,369.7400115966797,TARGET,0,5.000000000000005,4.850000000000005,LONG_RSI_ZONE,VEDL,BSE
2025-07-25,2025-07-28,2025-08-11,SHORT,443.1000061035156,454.17750625610347,420.9450057983398,429.9500122070313,TIME_EXIT,10,2.9677259569733017,2.8177259569733017,LONG_RSI_ZONE,VEDL,BSE
2026-04-30,2026-05-04,2026-05-04,SHORT,278.0,284.95,264.09999999999997,284.95,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,LONG_RSI_ZONE,VEDL,BSE
