signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,raw_exit_price,exit_reason,holding_days,gross_pnl_pct,transaction_cost_pct,net_pnl_pct,pnl_pct,symbol,exchange,company_name
2026-03-27,2026-03-30,2026-04-01,SHORT,1334.3325,1367.6908124999998,1267.615875,1368.3746579062497,1367.6908124999998,STOP_LOSS,3,-2.5512499999999787,0.15,-2.7012499999999786,-2.7012499999999786,500325.BO,BSE,Reliance Industries
2026-03-30,2026-04-01,2026-04-01,SHORT,158.42075,162.38126874999998,150.4997125,162.46245938437497,162.38126874999998,STOP_LOSS,1,-2.55124999999998,0.15,-2.70124999999998,-2.70124999999998,GROWW.BO,BSE,Groww
2026-03-30,2026-04-01,2026-04-01,SHORT,157.92100000000002,161.869025,150.02495000000002,161.9499595125,161.869025,STOP_LOSS,1,-2.5512499999999787,0.15,-2.7012499999999786,-2.7012499999999786,GROWW.NS,NSE,Billionbrains Garage Ventures Limited
2026-04-01,2026-04-02,2026-04-02,LONG,681.3905127868652,664.3557499671936,715.4600384262085,664.02357209221,664.3557499671936,STOP_LOSS,1,-2.54875,0.15,-2.69875,-2.69875,ASTERDM.BO,BSE,Aster DM Quality Care
2026-04-06,2026-04-07,2026-04-07,LONG,88.3341459159851,86.12579226808548,92.75085321178436,86.08272937195144,86.12579226808548,STOP_LOSS,1,-2.548749999999988,0.15,-2.698749999999988,-2.698749999999988,CUPID.BO,BSE,Cupid
2026-04-06,2026-04-07,2026-04-07,LONG,88.044,85.8429,92.4462,85.79997855,85.8429,STOP_LOSS,1,-2.54874999999999,0.15,-2.6987499999999898,-2.6987499999999898,CUPID.NS,NSE,Cupid Limited
2026-04-02,2026-04-06,2026-04-08,LONG,214.0569719467163,208.70554764804837,224.7598205440521,224.6474406337801,224.7598205440521,TARGET,3,4.947500000000008,0.15,4.797500000000007,4.797500000000007,EPL.BO,BSE,EPL
2026-04-08,2026-04-09,2026-04-10,LONG,182.1410280532837,177.5875023519516,191.24807945594787,191.1524554162199,191.24807945594787,TARGET,2,4.947500000000004,0.15,4.797500000000004,4.797500000000004,GROWW.BO,BSE,Groww
2026-04-08,2026-04-09,2026-04-10,LONG,182.09099999999998,177.53872499999997,191.19555,191.099952225,191.19555,TARGET,2,4.9475000000000176,0.15,4.797500000000017,4.797500000000017,GROWW.NS,NSE,Billionbrains Garage Ventures Limited
2026-04-10,2026-04-13,2026-04-15,LONG,530.265,517.008375,556.77825,556.499860875,556.77825,TARGET,2,4.947499999999996,0.15,4.797499999999996,4.797499999999996,LENSKART.NS,NSE,Lenskart Solutions Limited
2026-04-10,2026-04-13,2026-04-15,LONG,424.71225,414.09444375,445.9478625,445.72488856875003,445.9478625,TARGET,2,4.947500000000011,0.15,4.797500000000011,4.797500000000011,PFC.BO,BSE,Power Finance Corporation
2026-04-08,2026-04-09,2026-04-15,LONG,726.2629744262695,708.1064000656127,762.576123147583,762.1948350860092,762.576123147583,TARGET,4,4.9475000000000104,0.15,4.79750000000001,4.79750000000001,VEDL.BO,BSE,Vedanta
2026-04-08,2026-04-09,2026-04-15,LONG,725.3625,707.2284374999999,761.630625,761.2498096875,761.630625,TARGET,4,4.947500000000011,0.15,4.797500000000011,4.797500000000011,VEDL.NS,NSE,Vedanta Limited
2026-04-09,2026-04-10,2026-04-17,LONG,85.13254133605956,83.00422780265806,89.38916840286254,89.34447381866111,89.38916840286254,TARGET,5,4.947500000000009,0.15,4.797500000000008,4.797500000000008,NMDC.BO,BSE,NMDC
2026-04-09,2026-04-10,2026-04-17,LONG,85.04249999999999,82.91643749999999,89.294625,89.2499776875,89.294625,TARGET,5,4.94750000000002,0.15,4.79750000000002,4.79750000000002,NMDC.NS,NSE,NMDC Limited
2026-04-08,2026-04-09,2026-04-17,LONG,164.49220866394043,160.37990344734192,172.71681909713746,172.6304606875889,172.71681909713746,TARGET,6,4.947500000000014,0.15,4.797500000000014,4.797500000000014,SAIL.NS,NSE,Steel Authority of India Limited
2026-04-10,2026-04-13,2026-04-20,LONG,536.1179005737305,522.7149530593872,562.923795602417,522.4535955828576,522.7149530593872,STOP_LOSS,5,-2.548749999999988,0.15,-2.698749999999988,-2.698749999999988,LENSKART.BO,BSE,Lenskart Solutions
2026-04-13,2026-04-15,2026-04-27,LONG,392.04593110656737,382.24478282890317,411.64822766189576,411.4424035480648,411.64822766189576,TARGET,9,4.947500000000008,0.15,4.797500000000007,4.797500000000007,NTPC.BO,BSE,NTPC
2026-04-30,2026-05-04,2026-05-04,SHORT,277.861,284.80752499999994,263.96795,284.94992876249995,284.80752499999994,STOP_LOSS,1,-2.5512499999999863,0.15,-2.701249999999986,-2.701249999999986,VEDL.BO,BSE,Vedanta
2026-04-30,2026-05-01,2026-05-04,SHORT,271.4142127990723,278.19956811904905,257.84350215911866,278.33866790310856,278.19956811904905,STOP_LOSS,2,-2.5512499999999774,0.15,-2.7012499999999773,-2.7012499999999773,VEDL.NS,NSE,Vedanta Limited
2026-04-30,2026-05-01,2026-05-06,SHORT,162.00895133972168,166.05917512321471,153.90850377273557,166.14220471077633,166.05917512321471,STOP_LOSS,4,-2.5512500000000005,0.15,-2.7012500000000004,-2.7012500000000004,ASHOKLEY.NS,NSE,Ashok Leyland Limited
2026-04-28,2026-04-29,2026-05-07,LONG,472.48612499999996,460.67397187499995,496.11043125,460.4436348890625,460.67397187499995,STOP_LOSS,6,-2.5487499999999956,0.15,-2.6987499999999955,-2.6987499999999955,COALINDIA.BO,BSE,Coal India
2026-05-04,2026-05-05,2026-05-08,LONG,61.450708168029784,59.91444046382904,64.52324357643127,64.49098195464306,64.52324357643127,TARGET,4,4.947500000000005,0.15,4.797500000000005,4.797500000000005,UJJIVANSFB.BO,BSE,Ujjivan Small Finance Bank
2026-05-04,2026-05-05,2026-05-08,LONG,61.43070152664184,59.89493398847579,64.50223660297394,64.46998548467245,64.50223660297394,TARGET,4,4.947500000000006,0.15,4.797500000000006,4.797500000000006,UJJIVANSFB.NS,NSE,Ujjivan Small Finance Bank Limited
2026-04-23,2026-04-24,2026-05-12,SHORT,1205.2970744018555,1235.4295012619018,1145.0322206817627,1145.6047367921035,1145.0322206817627,TARGET,12,4.952500000000011,0.15,4.802500000000011,4.802500000000011,500209.BO,BSE,Infosys
2026-05-14,2026-05-15,2026-05-18,SHORT,156.62164694976806,160.53718812351224,148.79056460227966,148.8649598845808,148.79056460227966,TARGET,2,4.952500000000001,0.15,4.8025,4.8025,PINELABS.BO,BSE,Pine Labs
2026-05-14,2026-05-15,2026-05-18,SHORT,156.32179389953615,160.22983874702453,148.50570420455932,148.57995705666158,148.50570420455932,TARGET,2,4.952500000000022,0.15,4.8025000000000215,4.8025000000000215,PINELABS.NS,NSE,Pine Labs Limited
2026-05-15,2026-05-18,2026-05-21,SHORT,1335.332,1368.7153,1268.5654,1369.39965765,1368.7153,STOP_LOSS,4,-2.5512499999999996,0.15,-2.7012499999999995,-2.7012499999999995,500325.BO,BSE,Reliance Industries
2026-05-13,2026-05-14,2026-05-22,SHORT,232.88350000000003,238.7055875,221.239325,238.82494029375,238.7055875,STOP_LOSS,7,-2.5512499999999836,0.15,-2.7012499999999835,-2.7012499999999835,JIOFIN.NS,NSE,Jio Financial Services Limited
2026-05-18,2026-05-19,2026-05-26,SHORT,516.5915505981445,529.506339363098,490.7619730682373,529.7710925327796,529.506339363098,STOP_LOSS,6,-2.5512499999999765,0.15,-2.7012499999999764,-2.7012499999999764,ICICIPRULI.BO,BSE,ICICI Prudential Life Insurance
2026-05-22,2026-05-25,2026-05-26,LONG,163.43168110656737,159.34588907890318,171.60326516189573,171.5174635293148,171.60326516189573,TARGET,2,4.947500000000005,0.15,4.797500000000005,4.797500000000005,SAMMAANCAP.BO,BSE,Sammaan Capital
2026-05-18,2026-05-19,2026-05-26,SHORT,54.262855915069586,55.61942731294632,51.5497131193161,55.64723702660279,55.61942731294632,STOP_LOSS,6,-2.5512499999999796,0.15,-2.7012499999999795,-2.7012499999999795,UJJIVANSFB.BO,BSE,Ujjivan Small Finance Bank
2026-05-18,2026-05-19,2026-05-26,SHORT,54.472750000000005,55.83456875,51.7491125,55.862486034375,55.83456875,STOP_LOSS,6,-2.551249999999996,0.15,-2.701249999999996,-2.701249999999996,UJJIVANSFB.NS,NSE,Ujjivan Small Finance Bank Limited
2026-05-25,2026-05-26,2026-05-27,LONG,421.06043110656736,410.53392032890315,442.11345266189574,410.32865336873874,410.53392032890315,STOP_LOSS,2,-2.548749999999997,0.15,-2.698749999999997,-2.698749999999997,LICI.NS,NSE,Life Insurance Corporation Of India
2026-05-26,2026-05-27,2026-05-29,LONG,583.9418494262695,569.3433031906128,613.138941897583,612.8323724266343,613.138941897583,TARGET,3,4.947500000000009,0.15,4.797500000000008,4.797500000000008,JSWENERGY.BO,BSE,JSW Energy
2026-05-29,2026-06-01,2026-06-01,LONG,100.85040305328369,98.32914297695159,105.89292320594788,98.27997840546311,98.32914297695159,STOP_LOSS,1,-2.5487500000000054,0.15,-2.6987500000000053,-2.6987500000000053,GMRAIRPORT.BO,BSE,GMR Airports
2026-05-29,2026-06-01,2026-06-01,LONG,101.0505,98.5242375,106.103025,98.47497538125,98.5242375,STOP_LOSS,1,-2.548749999999995,0.15,-2.698749999999995,-2.698749999999995,GMRAIRPORT.NS,NSE,GMR AIRPORTS LIMITED
2026-05-27,2026-05-28,2026-06-02,LONG,71.37566633605957,69.59127467765808,74.94444965286255,69.55647904031925,69.59127467765808,STOP_LOSS,4,-2.5487500000000036,0.15,-2.6987500000000035,-2.6987500000000035,IDFCFIRSTB.BO,BSE,IDFC First Bank
2026-05-27,2026-05-28,2026-06-02,LONG,71.51574335861206,69.72784977464676,75.09153052654266,69.69298584975944,69.72784977464676,STOP_LOSS,4,-2.5487499999999907,0.15,-2.6987499999999907,-2.6987499999999907,IDFCFIRSTB.NS,NSE,IDFC First Bank Limited
2026-06-01,2026-06-02,2026-06-03,LONG,94.44720152664183,92.08602148847578,99.16956160297393,92.03997847773155,92.08602148847578,STOP_LOSS,2,-2.5487499999999983,0.15,-2.698749999999998,-2.698749999999998,ZEEL.BO,BSE,Zee Entertainment
2026-06-01,2026-06-02,2026-06-03,LONG,94.43719438934326,92.07626452960967,99.15905410881042,92.03022639734488,92.07626452960967,STOP_LOSS,2,-2.5487499999999987,0.15,-2.6987499999999986,-2.6987499999999986,ZEEL.NS,NSE,Zee Entertainment Enterprises Limited
2026-05-12,2026-05-13,2026-06-09,SHORT,975.5619627990724,999.9510118690491,926.7838646591188,1000.4509873749836,999.9510118690491,STOP_LOSS,19,-2.551249999999987,0.15,-2.701249999999987,-2.701249999999987,500112.BO,BSE,State Bank of India
2026-06-11,2026-06-12,2026-06-15,SHORT,1120.6393511962892,1148.6553349761964,1064.6073836364747,1149.2296626436844,1148.6553349761964,STOP_LOSS,2,-2.551249999999984,0.15,-2.701249999999984,-2.701249999999984,500209.BO,BSE,Infosys
2026-06-11,2026-06-12,2026-06-15,SHORT,239.58014694976808,245.56965062351225,227.60113960227966,245.692435448824,245.56965062351225,STOP_LOSS,2,-2.551249999999985,0.15,-2.701249999999985,-2.701249999999985,ETERNAL.BO,BSE,Eternal
2026-06-11,2026-06-12,2026-06-15,SHORT,238.8805,244.8525125,226.936475,244.97493875624997,244.8525125,STOP_LOSS,2,-2.551249999999982,0.15,-2.7012499999999817,-2.7012499999999817,ETERNAL.NS,NSE,ETERNAL LIMITED
2026-06-12,2026-06-15,2026-06-17,SHORT,447.776,458.9704,425.3872,459.1998852,458.9704,STOP_LOSS,3,-2.551249999999994,0.15,-2.7012499999999937,-2.7012499999999937,COALINDIA.BO,BSE,Coal India
2026-06-17,2026-06-18,2026-06-18,LONG,235.36762499999998,229.48343437499997,247.13600624999998,229.3686926578125,229.48343437499997,STOP_LOSS,1,-2.5487499999999947,0.15,-2.6987499999999947,-2.6987499999999947,EPL.BO,BSE,EPL
2026-06-17,2026-06-18,2026-06-19,LONG,419.9098622131347,409.41211565780634,440.90535532379147,440.6849026461296,440.90535532379147,TARGET,2,4.947500000000014,0.15,4.797500000000014,4.797500000000014,LICI.NS,NSE,Life Insurance Corporation Of India
2026-06-18,2026-06-19,2026-06-19,LONG,113.5067219467163,110.66905389804839,119.18205804405211,119.1224670150301,119.18205804405211,TARGET,1,4.94750000000001,0.15,4.797500000000009,4.797500000000009,PWL.BO,BSE,Physicswallah
2026-06-18,2026-06-19,2026-06-19,LONG,114.307125,111.44944687499999,120.02248125,119.96247000937501,120.02248125,TARGET,1,4.9475000000000104,0.15,4.79750000000001,4.79750000000001,PWL.NS,NSE,Physicswallah Limited
2026-06-19,2026-06-22,2026-06-23,LONG,265.9829311065674,259.33335782890316,279.28207766189576,259.20369114998874,259.33335782890316,STOP_LOSS,2,-2.5487499999999996,0.15,-2.6987499999999995,-2.6987499999999995,ETERNAL.BO,BSE,Eternal
2026-06-19,2026-06-22,2026-06-23,LONG,264.63225,258.01644375,277.86386250000004,257.887435528125,258.01644375,STOP_LOSS,2,-2.5487499999999903,0.15,-2.69874999999999,-2.69874999999999,ETERNAL.NS,NSE,ETERNAL LIMITED
2026-06-16,2026-06-17,2026-06-23,LONG,188.094,183.39165,197.4987,197.39995065000002,197.4987,TARGET,5,4.947500000000015,0.15,4.7975000000000145,4.7975000000000145,IXIGO.BO,BSE,Le Travenues Technology (IXIGO)
2026-06-16,2026-06-17,2026-06-25,LONG,957.1783622131347,933.2489031578064,1005.0372803237915,1004.5347616836297,1005.0372803237915,TARGET,6,4.947500000000008,0.15,4.797500000000007,4.797500000000007,500034.BO,BSE,Bajaj Finance
2026-06-18,2026-06-19,2026-07-06,LONG,789.0943622131347,769.3670031578063,828.5490803237915,828.1348057836296,828.5490803237915,TARGET,12,4.9475000000000176,0.15,4.797500000000017,4.797500000000017,HDFCBANK.NS,NSE,HDFC Bank Limited
2026-07-06,2026-07-07,2026-07-07,LONG,33.71685076332092,32.8739294942379,35.40269330148697,32.857492529490784,32.8739294942379,STOP_LOSS,1,-2.5487499999999823,0.15,-2.698749999999982,-2.698749999999982,SHUKRAPHAR.BO,BSE,Shukra Pharmaceuticals
2026-06-29,2026-06-30,2026-07-10,SHORT,126.83655152511598,130.00746531324387,120.49472394886017,130.07246904590048,130.00746531324387,STOP_LOSS,9,-2.5512499999999805,0.15,-2.7012499999999804,-2.7012499999999804,CANBK.NS,NSE,Canara Bank
2026-07-08,2026-07-09,2026-07-10,SHORT,230.43472805023194,236.19559625148773,218.91299164772033,236.31369404961345,236.19559625148773,STOP_LOSS,2,-2.5512499999999845,0.15,-2.7012499999999844,-2.7012499999999844,JIOFIN.BO,BSE,Jio Financial Services
2026-07-08,2026-07-09,2026-07-10,SHORT,230.8845,236.6566125,219.340275,236.77494080625,236.6566125,STOP_LOSS,2,-2.551249999999993,0.15,-2.701249999999993,-2.701249999999993,JIOFIN.NS,NSE,Jio Financial Services Limited
2026-07-09,2026-07-10,2026-07-10,LONG,449.2245,437.99388749999997,471.685725,471.4498821375,471.685725,TARGET,1,4.947500000000011,0.15,4.797500000000011,4.797500000000011,KALYANKJIL.BO,BSE,Kalyan Jewellers
2026-07-08,2026-07-09,2026-07-10,SHORT,142.9285,146.5017125,135.78207500000002,146.57496335624998,146.5017125,STOP_LOSS,2,-2.551249999999977,0.15,-2.701249999999977,-2.701249999999977,PINELABS.BO,BSE,Pine Labs
2026-07-08,2026-07-09,2026-07-10,SHORT,142.76857633972168,146.3377907482147,135.6301475227356,146.4109596435888,146.3377907482147,STOP_LOSS,2,-2.55124999999998,0.15,-2.70124999999998,-2.70124999999998,PINELABS.NS,NSE,Pine Labs Limited
2026-07-07,2026-07-08,2026-07-14,SHORT,543.9279122009277,557.5261100059508,516.7315165908813,557.8048730609538,557.5261100059508,STOP_LOSS,5,-2.551249999999985,0.15,-2.701249999999985,-2.701249999999985,JSWENERGY.BO,BSE,JSW Energy
2026-07-15,2026-07-16,2026-07-16,LONG,219.70980610656738,214.2170609539032,230.69529641189575,214.10995242342625,214.2170609539032,STOP_LOSS,1,-2.548749999999999,0.15,-2.698749999999999,-2.698749999999999,GROWW.BO,BSE,Groww
2026-07-15,2026-07-16,2026-07-16,LONG,219.79984744262694,214.30485125656125,230.7898398147583,214.19769883093298,214.30485125656125,STOP_LOSS,1,-2.5487500000000036,0.15,-2.6987500000000035,-2.6987500000000035,GROWW.NS,NSE,Billionbrains Garage Ventures Limited
2026-07-16,2026-07-17,2026-07-17,LONG,32.816399236679075,31.995989255762098,34.45721919851303,31.979991261134217,31.995989255762098,STOP_LOSS,1,-2.548750000000002,0.15,-2.6987500000000018,-2.6987500000000018,JINDWORLD.NS,NSE,Jindal Worldwide Limited
2026-07-15,2026-07-16,2026-07-20,LONG,84.042,81.94095,88.2441,81.899979525,81.94095,STOP_LOSS,3,-2.5487499999999943,0.15,-2.698749999999994,-2.698749999999994,TFCILTD.BO,BSE,Tourism Finance Corporation of India
2026-07-23,2026-07-24,2026-07-24,LONG,43.42170152664184,42.336158988475795,45.59278660297393,42.31499090898156,42.336158988475795,STOP_LOSS,1,-2.5487499999999987,0.15,-2.6987499999999986,-2.6987499999999986,FCL.NS,NSE,Fineotex Chemical Limited
2026-07-20,2026-07-21,2026-07-24,LONG,111.7558469467163,108.9619507730484,117.34363929405212,108.90746979766188,108.9619507730484,STOP_LOSS,4,-2.5487499999999974,0.15,-2.6987499999999973,-2.6987499999999973,PNB.NS,NSE,Punjab National Bank
2026-07-29,2026-07-30,2026-07-31,LONG,287.1935127868652,280.01367496719354,301.55318842620846,279.87366812971,280.01367496719354,STOP_LOSS,2,-2.548749999999996,0.15,-2.698749999999996,-2.698749999999996,SWIGGY.BO,BSE,Swiggy
2026-07-29,2026-07-30,2026-08-03,LONG,248.42415305328367,242.21354922695159,260.8453607059479,260.7149380255949,260.8453607059479,TARGET,3,4.947500000000008,0.15,4.797500000000007,4.797500000000007,JIOFIN.BO,BSE,Jio Financial Services
2026-07-29,2026-07-30,2026-08-03,LONG,248.874375,242.65251562499998,261.31809375,261.187434703125,261.31809375,TARGET,3,4.947500000000008,0.15,4.797500000000007,4.797500000000007,JIOFIN.NS,NSE,Jio Financial Services Limited
2026-07-27,2026-07-28,2026-08-03,LONG,147.5237219467163,143.83562889804838,154.89990804405213,154.8224580900301,154.89990804405213,TARGET,5,4.9475,0.15,4.797499999999999,4.797499999999999,MOTHERSON.BO,BSE,Samvardhana Motherson International
2026-07-27,2026-07-28,2026-08-03,LONG,147.0735,143.3966625,154.427175,154.34996141250002,154.427175,TARGET,5,4.9475000000000176,0.15,4.797500000000017,4.797500000000017,MOTHERSON.NS,NSE,Samvardhana Motherson International Limited
2026-07-31,2026-08-03,2026-08-03,LONG,251.72580610656738,245.4326609539032,264.31209641189577,245.30994462342625,245.4326609539032,STOP_LOSS,1,-2.548749999999997,0.15,-2.698749999999997,-2.698749999999997,SHADOWFAX.BO,BSE,Shadowfax Technologies
2026-07-29,2026-07-30,2026-08-03,LONG,286.1329852294922,278.9796605987549,300.4396344909668,278.84017076845555,278.9796605987549,STOP_LOSS,3,-2.548749999999986,0.15,-2.6987499999999858,-2.6987499999999858,SWIGGY.NS,NSE,Swiggy Limited
2026-08-03,2026-08-04,2026-08-04,LONG,148.07399999999998,144.37214999999998,155.4777,144.299963925,144.37214999999998,STOP_LOSS,1,-2.5487499999999987,0.15,-2.6987499999999986,-2.6987499999999986,URBANCO.BO,BSE,Urban Company
2026-08-03,2026-08-04,2026-08-04,LONG,148.54423622131347,144.83063031578064,155.97144803237916,144.75821500062276,144.83063031578064,STOP_LOSS,1,-2.5487499999999907,0.15,-2.6987499999999907,-2.6987499999999907,URBANCO.NS,NSE,Urban Company Limited
2026-07-31,2026-08-03,2026-08-05,LONG,169.36463877868653,165.13052280921937,177.83287071762086,177.74395428226205,177.83287071762086,TARGET,3,4.947500000000006,0.15,4.797500000000006,4.797500000000006,ASHOKLEY.NS,NSE,Ashok Leyland Limited
2026-08-04,2026-08-05,2026-08-05,LONG,73.27661786270141,71.44470241613388,76.94044875583648,76.90197853145857,76.94044875583648,TARGET,1,4.947500000000002,0.15,4.797500000000001,4.797500000000001,MOREPENLAB.NS,NSE,Morepen Laboratories Limited
2026-08-06,2026-08-07,2026-08-07,LONG,37.32865637397766,36.39543996462822,39.19508919267654,39.175491648080204,39.19508919267654,TARGET,1,4.9475000000000025,0.15,4.797500000000002,4.797500000000002,SHUKRAPHAR.BO,BSE,Shukra Pharmaceuticals
2026-08-07,2026-08-10,2026-08-10,SHORT,176.61164694976807,181.02693812351225,167.78106460227966,181.11745159257399,181.02693812351225,STOP_LOSS,1,-2.5512499999999743,0.15,-2.701249999999974,-2.701249999999974,IXIGO.BO,BSE,Le Travenues Technology (IXIGO)
2026-08-06,2026-08-07,2026-08-10,LONG,95.50772908401488,93.12003585691451,100.28311553821563,93.07347583898606,93.12003585691451,STOP_LOSS,2,-2.548749999999998,0.15,-2.6987499999999978,-2.6987499999999978,SBFC.BO,BSE,SBFC Finance
2026-08-10,2026-08-11,2026-08-11,LONG,43.37167347335815,42.287381636524195,45.54025714702606,42.26623794570594,42.287381636524195,STOP_LOSS,1,-2.5487499999999903,0.15,-2.69874999999999,-2.69874999999999,FCL.NS,NSE,Fineotex Chemical Limited
2026-08-10,2026-08-11,2026-08-11,LONG,162.81136072540284,158.74107670726775,170.95192876167297,170.86645279729214,170.95192876167297,TARGET,1,4.9475,0.15,4.797499999999999,4.797499999999999,PINELABS.NS,NSE,Pine Labs Limited
2026-08-05,2026-08-06,2026-08-11,SHORT,95.05244847488405,97.42875968675614,90.29982605113985,90.34497596416541,90.29982605113985,TARGET,4,4.952499999999999,0.15,4.802499999999998,4.802499999999998,ZEEL.BO,BSE,Zee Entertainment
2026-08-05,2026-08-06,2026-08-11,SHORT,94.9525,97.32631249999999,90.204875,90.2499774375,90.204875,TARGET,4,4.952500000000008,0.15,4.802500000000007,4.802500000000007,ZEEL.NS,NSE,Zee Entertainment Enterprises Limited
2026-08-12,2026-08-13,2026-08-20,LONG,245.22255610656737,239.09199220390317,257.48368391189575,257.3549420699398,257.48368391189575,TARGET,6,4.947500000000003,0.15,4.797500000000003,4.797500000000003,EPL.BO,BSE,EPL
2026-08-10,2026-08-11,2026-08-20,SHORT,385.807,395.45217499999995,366.51664999999997,366.69990832499997,366.51664999999997,TARGET,8,4.952500000000012,0.15,4.802500000000012,4.802500000000012,PFC.BO,BSE,Power Finance Corporation
2026-08-25,2026-08-26,2026-08-26,LONG,87.39367347335815,85.2088316365242,91.76335714702606,91.71747546845255,91.76335714702606,TARGET,1,4.947500000000005,0.15,4.797500000000005,4.797500000000005,IDBI.NS,NSE,IDBI Bank Limited
2026-08-14,2026-08-17,2026-08-26,SHORT,183.40825,187.99345624999998,174.2378375,188.08745297812496,187.99345624999998,STOP_LOSS,8,-2.5512499999999716,0.15,-2.7012499999999715,-2.7012499999999715,TATASTEEL.NS,NSE,Tata Steel Limited
2026-08-26,2026-08-27,2026-08-27,LONG,258.82936221313474,252.35862815780638,271.7708303237915,252.2324488437275,252.35862815780638,STOP_LOSS,1,-2.5487499999999903,0.15,-2.69874999999999,-2.69874999999999,CGCL.BO,BSE,Capri Global Capital
2026-07-22,2026-07-23,2026-08-27,SHORT,749.0253244018555,767.7509575119019,711.5740581817627,711.9298452108535,711.5740581817627,TARGET,26,4.952500000000018,0.15,4.802500000000018,4.802500000000018,HDFCBANK.NS,NSE,HDFC Bank Limited
2026-08-26,2026-08-27,2026-08-27,LONG,88.45420866394042,86.24285344734191,92.87691909713745,86.19973202061824,86.24285344734191,STOP_LOSS,1,-2.548749999999996,0.15,-2.698749999999996,-2.698749999999996,NMDC.BO,BSE,NMDC
2026-08-26,2026-08-27,2026-08-27,LONG,88.54424999999999,86.33064375,92.9714625,86.287478428125,86.33064375,STOP_LOSS,1,-2.5487499999999916,0.15,-2.6987499999999915,-2.6987499999999915,NMDC.NS,NSE,NMDC Limited
2026-08-27,2026-08-28,2026-08-28,LONG,182.2410688934326,177.6850421710968,191.35312233810424,191.2574457769352,191.35312233810424,TARGET,1,4.947500000000013,0.15,4.797500000000013,4.797500000000013,AYE.BO,BSE,Aye Finance
2026-08-12,2026-08-13,2026-08-31,SHORT,276.06191220092774,282.9634600059509,262.25881659088134,262.38994599917675,262.25881659088134,TARGET,13,4.952500000000016,0.15,4.802500000000015,4.802500000000015,ITC.NS,NSE,ITC Limited
2026-08-31,2026-09-01,2026-09-01,LONG,39.369673473358155,38.3854316365242,41.33815714702607,41.317488068452555,41.33815714702607,TARGET,1,4.947500000000012,0.15,4.797500000000012,4.797500000000012,JINDWORLD.NS,NSE,Jindal Worldwide Limited
2026-08-19,2026-08-20,2026-09-01,SHORT,545.1273244018555,558.7555075119019,517.8709581817627,518.1298936608536,517.8709581817627,TARGET,9,4.95250000000001,0.15,4.80250000000001,4.80250000000001,JSWENERGY.BO,BSE,JSW Energy
2026-08-31,2026-09-01,2026-09-02,SHORT,538.8304255981445,552.3011862380981,511.8889043182373,512.1448487703964,511.8889043182373,TARGET,2,4.952500000000008,0.15,4.802500000000007,4.802500000000007,TENNIND.BO,BSE,Tenneco Clean Air
2026-08-31,2026-09-01,2026-09-04,SHORT,94.44275286483766,96.80382168645859,89.72061522159576,91.38566633605957,91.33999633789062,TIME_EXIT,4,3.2369731250350724,0.15,3.0869731250350725,3.0869731250350725,ZEEL.BO,BSE,Zee Entertainment
2026-08-31,2026-09-01,2026-09-04,SHORT,93.953,96.301825,89.25534999999999,91.65580561065673,91.61000061035156,TIME_EXIT,4,2.4450463416211035,0.15,2.2950463416211035,2.2950463416211035,ZEEL.NS,NSE,Zee Entertainment Enterprises Limited
