signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,variant,symbol,exchange,regime,filter
2025-10-06,2025-10-07,2025-10-21,LONG,256.04998779296875,249.6487380981445,268.8524871826172,257.5,TIME_EXIT,10,0.5663004398202389,0.4163004398202389,EMA_MACD,NYKAA,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-07,2025-10-08,2025-10-08,LONG,357.5,348.5625,375.375,348.5625,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,RVNL,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-08,2025-10-09,2025-10-24,LONG,177.52000427246094,173.0820041656494,186.396004486084,181.0200042724609,TIME_EXIT,10,1.971608785355879,1.8216087853558791,EMA_MACD,GAIL,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-08,2025-10-09,2025-10-16,LONG,1224.699951171875,1194.082452392578,1285.9349487304687,1285.9349487304687,TARGET,5,4.9999999999999964,4.849999999999996,EMA_MACD,PAYTM,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-08,2025-10-09,2025-10-24,LONG,177.25,172.81875,186.1125,181.1000061035156,TIME_EXIT,10,2.1720767861865142,2.0220767861865143,EMA_MACD,GAIL,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-09,2025-10-10,2025-10-20,LONG,73.4000015258789,71.56500148773193,77.07000160217285,77.07000160217285,TARGET,6,5.0,4.85,EMA_MACD,IDFCFIRSTB,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-09,2025-10-10,2025-10-23,LONG,73.44999694824219,71.61374702453612,77.1224967956543,77.1224967956543,TARGET,8,5.000000000000004,4.850000000000003,EMA_MACD,IDFCFIRSTB,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-10,2025-10-13,2025-10-28,LONG,75.51000213623047,73.6222520828247,79.28550224304199,75.66000366210938,TIME_EXIT,10,0.1986512006823715,0.0486512006823715,EMA_MACD,HFCL,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-10,2025-10-13,2025-10-24,LONG,89.9000015258789,87.65250148773193,94.39500160217284,94.39500160217284,TARGET,8,5.000000000000003,4.850000000000002,EMA_MACD,GMRAIRPORT,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-10,2025-10-13,2025-10-28,LONG,287.75,280.55625,302.1375,288.25,TIME_EXIT,10,0.1737619461337967,0.0237619461337967,EMA_MACD,POWERGRID,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-10,2025-10-13,2025-10-24,LONG,89.41999816894531,87.18449821472167,93.89099807739258,93.89099807739258,TARGET,8,5.000000000000003,4.850000000000002,EMA_MACD,GMRAIRPORT,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-15,2025-10-16,2025-10-17,LONG,155.89999389648438,152.00249404907223,163.6949935913086,152.00249404907223,STOP_LOSS,1,-2.5000000000000075,-2.6500000000000075,EMA_MACD,IREDA,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-15,2025-10-16,2025-10-17,LONG,155.64999389648438,151.75874404907225,163.4324935913086,151.75874404907225,STOP_LOSS,1,-2.500000000000011,-2.650000000000011,EMA_MACD,IREDA,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-21,2025-10-23,2025-11-07,LONG,416.0,405.6,436.8,405.6,STOP_LOSS,10,-2.500000000000008,-2.650000000000008,EMA_MACD,ITC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-28,2025-10-29,2025-10-30,LONG,147.0,143.325,154.35,143.325,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,EMA_MACD,IEX,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-28,2025-10-29,2025-10-30,LONG,147.0,143.325,154.35,143.325,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,EMA_MACD,IEX,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-29,2025-10-30,2025-10-31,LONG,138.6999969482422,135.23249702453612,145.6349967956543,135.23249702453612,STOP_LOSS,1,-2.5000000000000124,-2.6500000000000123,EMA_MACD,SAIL,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-29,2025-10-30,2025-11-12,LONG,139.89999389648438,136.40249404907226,146.8949935913086,146.8949935913086,TARGET,8,5.000000000000008,4.850000000000008,EMA_MACD,ASHOKLEY,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-29,2025-10-30,2025-10-31,LONG,57.11000061035156,55.682250595092775,59.965500640869145,59.965500640869145,TARGET,1,5.000000000000007,4.850000000000007,EMA_MACD,IFCI,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-29,2025-10-30,2025-10-30,LONG,254.0,247.65,266.7,247.65,STOP_LOSS,0,-2.499999999999998,-2.6499999999999977,EMA_MACD,BHEL,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-29,2025-10-30,2025-11-03,LONG,275.45001220703125,268.56376190185546,289.22251281738284,268.56376190185546,STOP_LOSS,2,-2.500000000000004,-2.650000000000004,EMA_MACD,AWL,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-29,2025-10-30,2025-10-30,LONG,252.0500030517578,245.74875297546387,264.6525032043457,245.74875297546387,STOP_LOSS,0,-2.499999999999998,-2.6499999999999977,EMA_MACD,BHEL,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-10-30,2025-10-31,2025-10-31,LONG,120.5,117.4875,126.525,117.4875,STOP_LOSS,0,-2.500000000000002,-2.650000000000002,EMA_MACD,STLTECH,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-12,2025-11-13,2025-11-18,LONG,77.5,75.5625,81.375,75.5625,STOP_LOSS,3,-2.5,-2.65,EMA_MACD,NMDC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-12,2025-11-13,2025-11-18,LONG,77.58999633789062,75.65024642944336,81.46949615478516,75.65024642944336,STOP_LOSS,3,-2.500000000000004,-2.6500000000000035,EMA_MACD,NMDC,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-13,2025-11-14,2025-11-18,LONG,111.30999755859376,108.52724761962892,116.87549743652346,108.52724761962892,STOP_LOSS,2,-2.499999999999997,-2.649999999999997,EMA_MACD,MOTHERSON,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-13,2025-11-14,2025-11-18,LONG,111.3499984741211,108.56624851226806,116.91749839782716,108.56624851226806,STOP_LOSS,2,-2.500000000000005,-2.650000000000005,EMA_MACD,MOTHERSON,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-14,2025-11-17,2025-11-18,LONG,260.1000061035156,253.5975059509277,273.1050064086914,273.1050064086914,TARGET,1,4.999999999999996,4.849999999999995,EMA_MACD,NYKAA,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,3,-2.500000000000011,-2.650000000000011,EMA_MACD,JIOFIN,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,3,-2.500000000000011,-2.650000000000011,EMA_MACD,JIOFIN,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-18,2025-11-19,2025-11-21,LONG,60.45000076293945,58.93875074386597,63.472500801086426,58.93875074386597,STOP_LOSS,2,-2.5,-2.65,EMA_MACD,MAHABANK,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-18,2025-11-19,2025-11-21,LONG,60.5,58.9875,63.525000000000006,58.9875,STOP_LOSS,2,-2.5000000000000044,-2.6500000000000044,EMA_MACD,MAHABANK,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-11-20,2025-11-21,2025-11-21,LONG,115.5,112.6125,121.275,112.6125,STOP_LOSS,0,-2.5000000000000027,-2.6500000000000026,EMA_MACD,NBCC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-01,2025-12-02,2025-12-16,LONG,428.0,417.3,449.4,436.4800109863281,TIME_EXIT,10,1.981310978114048,1.831310978114048,EMA_MACD,KOTAKBANK,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-01,2025-12-02,2025-12-03,LONG,1368.0,1333.8,1436.4,1333.8,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,EMA_MACD,PAYTM,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-02,2025-12-03,2025-12-03,LONG,500.0,487.5,525.0,487.5,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,KALYANKJIL,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-05,2025-12-08,2025-12-08,LONG,76.3499984741211,74.44124851226806,80.16749839782715,74.44124851226806,STOP_LOSS,0,-2.5000000000000075,-2.6500000000000075,EMA_MACD,NMDC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-05,2025-12-08,2025-12-08,LONG,76.43000030517578,74.51925029754638,80.25150032043457,74.51925029754638,STOP_LOSS,0,-2.500000000000011,-2.650000000000011,EMA_MACD,NMDC,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-12,2025-12-15,2025-12-24,LONG,287.54998779296875,280.3612380981445,301.9274871826172,301.9274871826172,TARGET,7,5.000000000000004,4.850000000000003,EMA_MACD,MANAPPURAM,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-16,2025-12-17,2025-12-18,LONG,168.63999938964844,164.42399940490722,177.07199935913087,164.42399940490722,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,EMA_MACD,IOC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-16,2025-12-17,2025-12-18,LONG,168.5,164.2875,176.925,164.2875,STOP_LOSS,1,-2.500000000000003,-2.650000000000003,EMA_MACD,IOC,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-23,2025-12-24,2025-12-30,LONG,293.6000061035156,286.26000595092773,308.2800064086914,286.26000595092773,STOP_LOSS,3,-2.5,-2.65,EMA_MACD,BANKBARODA,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-23,2025-12-24,2025-12-29,LONG,1339.0,1305.525,1405.95,1305.525,STOP_LOSS,2,-2.50000000000001,-2.65000000000001,EMA_MACD,PAYTM,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-23,2025-12-24,2025-12-26,LONG,343.1499938964844,334.5712440490723,360.3074935913086,360.3074935913086,TARGET,1,5.00000000000001,4.850000000000009,EMA_MACD,RVNL,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-23,2025-12-24,2025-12-30,LONG,293.25,285.91875,307.9125,285.91875,STOP_LOSS,3,-2.500000000000004,-2.650000000000004,EMA_MACD,BANKBARODA,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-24,2025-12-26,2025-12-26,LONG,116.51000213623048,113.59725208282472,122.335502243042,122.335502243042,TARGET,0,5.000000000000006,4.850000000000006,EMA_MACD,NBCC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-24,2025-12-26,2025-12-29,LONG,116.6500015258789,113.73375148773194,122.48250160217286,122.48250160217286,TARGET,1,5.000000000000007,4.850000000000007,EMA_MACD,NBCC,BSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-26,2025-12-29,2025-12-29,LONG,135.0,131.625,141.75,131.625,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,IRFC,NSE,BULL,BULL_LONG_BEAR_BOTH
2025-12-30,2025-12-31,2026-01-08,LONG,264.3500061035156,257.7412559509277,277.56750640869143,257.7412559509277,STOP_LOSS,6,-2.5000000000000044,-2.6500000000000044,EMA_MACD,NYKAA,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-02,2026-01-05,2026-01-06,LONG,166.8000030517578,162.63000297546387,175.1400032043457,162.63000297546387,STOP_LOSS,1,-2.5,-2.65,EMA_MACD,IOC,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-02,2026-01-05,2026-01-06,LONG,158.0,154.04999999999998,165.9,165.9,TARGET,1,5.000000000000004,4.850000000000003,EMA_MACD,UNIONBANK,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-02,2026-01-05,2026-01-08,LONG,57.0,55.575,59.85,59.85,TARGET,3,5.000000000000003,4.850000000000002,EMA_MACD,UJJIVANSFB,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-02,2026-01-05,2026-01-08,LONG,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,3,5.000000000000007,4.850000000000007,EMA_MACD,UJJIVANSFB,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-02,2026-01-05,2026-01-06,LONG,166.60000610351562,162.43500595092772,174.9300064086914,162.43500595092772,STOP_LOSS,1,-2.50000000000001,-2.65000000000001,EMA_MACD,IOC,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-02,2026-01-05,2026-01-06,LONG,157.39999389648438,153.46499404907226,165.2699935913086,165.2699935913086,TARGET,1,5.000000000000007,4.850000000000007,EMA_MACD,UNIONBANK,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-05,2026-01-06,2026-01-08,LONG,1337.949951171875,1304.501202392578,1404.8474487304688,1304.501202392578,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,EMA_MACD,PAYTM,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-05,2026-01-06,2026-01-06,LONG,68.11000061035156,66.40725059509278,71.51550064086915,66.40725059509278,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,EMA_MACD,LLOYDSENT,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-07,2026-01-08,2026-01-12,LONG,1429.0,1393.275,1500.45,1393.275,STOP_LOSS,2,-2.5000000000000093,-2.650000000000009,EMA_MACD,ICICIBANK,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-07,2026-01-08,2026-01-09,LONG,151.9600067138672,148.1610065460205,159.55800704956056,148.1610065460205,STOP_LOSS,1,-2.500000000000004,-2.6500000000000035,EMA_MACD,IEX,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-07,2026-01-08,2026-01-09,LONG,152.6999969482422,148.88249702453612,160.3349967956543,148.88249702453612,STOP_LOSS,1,-2.5000000000000075,-2.6500000000000075,EMA_MACD,IEX,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,1,-2.5,-2.65,EMA_MACD,IFCI,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-16,2026-01-19,2026-01-19,LONG,309.0,301.275,324.45,301.275,STOP_LOSS,0,-2.5000000000000075,-2.6500000000000075,EMA_MACD,RBLBANK,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-16,2026-01-19,2026-01-20,LONG,1340.0,1306.5,1407.0,1306.5,STOP_LOSS,1,-2.5,-2.65,EMA_MACD,PAYTM,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-16,2026-01-19,2026-01-19,LONG,312.95001220703125,305.12626190185546,328.59751281738284,305.12626190185546,STOP_LOSS,0,-2.500000000000004,-2.6500000000000035,EMA_MACD,RBLBANK,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-19,2026-01-20,2026-01-20,LONG,269.3999938964844,262.6649940490723,282.8699935913086,262.6649940490723,STOP_LOSS,0,-2.499999999999996,-2.6499999999999955,EMA_MACD,ANGELONE,NSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-19,2026-01-20,2026-01-20,LONG,269.92999267578125,263.1817428588867,283.42649230957034,263.1817428588867,STOP_LOSS,0,-2.5000000000000044,-2.6500000000000044,EMA_MACD,ANGELONE,BSE,BULL,BULL_LONG_BEAR_BOTH
2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,0,-2.499999999999996,-2.6499999999999955,EMA_MACD,ETERNAL,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-20,2026-01-21,2026-01-21,SHORT,293.0,300.325,278.35,300.325,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,EMA_MACD,RBLBANK,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-20,2026-01-21,2026-02-02,SHORT,130.25,133.50625,123.7375,123.7375,TARGET,8,5.000000000000003,4.850000000000002,EMA_MACD,IEX,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-20,2026-01-21,2026-01-28,SHORT,71.79000091552734,73.58475093841552,68.20050086975097,73.58475093841552,STOP_LOSS,4,-2.499999999999996,-2.649999999999996,EMA_MACD,SJVN,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-20,2026-01-21,2026-01-21,SHORT,293.3500061035156,300.6837562561035,278.68250579833983,300.6837562561035,STOP_LOSS,0,-2.499999999999992,-2.649999999999992,EMA_MACD,RBLBANK,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-21,2026-01-22,2026-01-28,SHORT,76.97000122070312,78.8942512512207,73.12150115966797,78.8942512512207,STOP_LOSS,3,-2.499999999999989,-2.649999999999989,EMA_MACD,NHPC,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-21,2026-01-22,2026-01-23,SHORT,1247.699951171875,1278.8924499511718,1185.3149536132812,1278.8924499511718,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,EMA_MACD,PAYTM,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-01-23,2026-01-27,2026-01-28,SHORT,1340.0,1373.4999999999998,1273.0,1373.4999999999998,STOP_LOSS,1,-2.499999999999983,-2.649999999999983,EMA_MACD,ICICIBANK,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-02-02,2026-02-03,2026-02-05,SHORT,332.79998779296875,341.1199874877929,316.1599884033203,316.1599884033203,TARGET,2,5.0,4.85,EMA_MACD,RVNL,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-02-02,2026-02-03,2026-02-03,LONG,124.9499969482422,121.82624702453614,131.19749679565433,121.82624702453614,STOP_LOSS,0,-2.5000000000000018,-2.6500000000000017,EMA_MACD,STLTECH,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-02-27,2026-03-02,2026-03-02,SHORT,73.0999984741211,74.92749843597412,69.44499855041504,74.92749843597412,STOP_LOSS,0,-2.499999999999992,-2.649999999999992,EMA_MACD,JAYNECOIND,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-02-27,2026-03-02,2026-03-02,SHORT,280.0,287.0,266.0,287.0,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,MANAPPURAM,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-02-27,2026-03-02,2026-03-02,SHORT,72.73999786376953,74.55849781036376,69.10299797058106,74.55849781036376,STOP_LOSS,0,-2.4999999999999885,-2.6499999999999884,EMA_MACD,JAYNECOIND,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-02,2026-03-04,2026-03-11,SHORT,405.0,415.125,384.75,384.75,TARGET,5,5.0,4.85,EMA_MACD,KOTAKBANK,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,7,5.000000000000007,4.850000000000007,EMA_MACD,ZEEL,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-02,2026-03-04,2026-03-09,SHORT,83.0,85.07499999999999,78.85,78.85,TARGET,3,5.000000000000006,4.850000000000006,EMA_MACD,ZEEL,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-02,2026-03-04,2026-03-09,SHORT,178.0500030517578,182.50125312805173,169.14750289916992,169.14750289916992,TARGET,3,5.0,4.85,EMA_MACD,MOSCHIP,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-09,SHORT,113.0,115.825,107.35,107.35,TARGET,2,5.000000000000005,4.850000000000005,EMA_MACD,VMM,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-05,LONG,377.0,367.575,395.85,395.85,TARGET,0,5.000000000000006,4.850000000000006,EMA_MACD,NATIONALUM,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-09,SHORT,155.49000549316406,159.37725563049315,147.71550521850585,147.71550521850585,TARGET,2,5.000000000000004,4.850000000000003,EMA_MACD,GAIL,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-06,SHORT,85.9800033569336,88.12950344085692,81.68100318908691,88.12950344085692,STOP_LOSS,1,-2.4999999999999867,-2.6499999999999866,EMA_MACD,NTPCGREEN,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-09,SHORT,113.0,115.825,107.35,107.35,TARGET,2,5.000000000000005,4.850000000000005,EMA_MACD,VMM,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-06,SHORT,85.68000030517578,87.82200031280517,81.39600028991698,87.82200031280517,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,EMA_MACD,NTPCGREEN,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-05,LONG,376.1000061035156,366.6975059509277,394.9050064086914,394.9050064086914,TARGET,0,5.0,4.85,EMA_MACD,NATIONALUM,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-04,2026-03-05,2026-03-09,SHORT,155.0500030517578,158.92625312805174,147.29750289916993,147.29750289916993,TARGET,2,4.9999999999999964,4.849999999999996,EMA_MACD,GAIL,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-16,SHORT,116.25,119.15625,110.4375,110.4375,TARGET,5,5.0,4.85,EMA_MACD,PNB,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-10,SHORT,93.19000244140624,95.51975250244138,88.53050231933592,95.51975250244138,STOP_LOSS,1,-2.4999999999999853,-2.6499999999999853,EMA_MACD,GMRAIRPORT,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-12,SHORT,342.0,350.54999999999995,324.9,324.9,TARGET,3,5.000000000000006,4.850000000000006,EMA_MACD,TMPV,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-10,SHORT,921.7999877929688,944.8449874877928,875.7099884033203,944.8449874877928,STOP_LOSS,1,-2.4999999999999902,-2.64999999999999,EMA_MACD,BAJFINANCE,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-09,SHORT,347.95001220703125,356.648762512207,330.55251159667966,330.55251159667966,TARGET,0,5.000000000000006,4.850000000000006,EMA_MACD,TMPV,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-10,SHORT,92.8499984741211,95.1712484359741,88.20749855041504,95.1712484359741,STOP_LOSS,1,-2.4999999999999845,-2.6499999999999844,EMA_MACD,GMRAIRPORT,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-06,2026-03-09,2026-03-09,SHORT,138.0500030517578,141.50125312805176,131.14750289916992,141.50125312805176,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,SAMMAANCAP,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-09,2026-03-10,2026-03-13,SHORT,142.5,146.0625,135.375,135.375,TARGET,3,5.0,4.85,EMA_MACD,CANBK,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-09,2026-03-10,2026-03-10,SHORT,300.8999938964844,308.42249374389644,285.85499420166013,308.42249374389644,STOP_LOSS,0,-2.499999999999985,-2.649999999999985,EMA_MACD,RBLBANK,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-09,2026-03-10,2026-03-13,SHORT,141.89999389648438,145.44749374389647,134.80499420166015,134.80499420166015,TARGET,3,5.000000000000004,4.850000000000003,EMA_MACD,CANBK,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-09,2026-03-10,2026-03-10,SHORT,301.0,308.525,285.95,308.525,STOP_LOSS,0,-2.4999999999999925,-2.6499999999999924,EMA_MACD,RBLBANK,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-10,2026-03-11,2026-03-16,SHORT,160.5,164.5125,152.475,152.475,TARGET,3,5.000000000000004,4.850000000000003,EMA_MACD,IOC,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-10,2026-03-11,2026-03-11,LONG,91.75,89.45625,96.3375,89.45625,STOP_LOSS,0,-2.500000000000003,-2.650000000000003,EMA_MACD,CUPID,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-10,2026-03-11,2026-03-16,SHORT,160.9499969482422,164.97374687194824,152.90249710083006,152.90249710083006,TARGET,3,5.000000000000011,4.85000000000001,EMA_MACD,IOC,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-10,2026-03-11,2026-03-11,LONG,91.9499969482422,89.65124702453615,96.54749679565433,89.65124702453615,STOP_LOSS,0,-2.5,-2.6499999999999995,EMA_MACD,CUPID,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-11,2026-03-12,2026-03-16,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,2,5.000000000000008,4.850000000000008,EMA_MACD,BANKBARODA,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-11,2026-03-12,2026-03-16,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,2,5.000000000000008,4.850000000000008,EMA_MACD,BANKBARODA,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-12,2026-03-13,2026-03-13,LONG,76.0,74.1,79.8,74.1,STOP_LOSS,0,-2.5000000000000075,-2.6500000000000075,EMA_MACD,HFCL,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-13,2026-03-16,2026-03-16,SHORT,75.9000015258789,77.79750156402588,72.10500144958496,77.79750156402588,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,CUPID,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-13,2026-03-16,2026-03-16,LONG,100.0,97.5,105.0,97.5,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,NTPCGREEN,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-13,2026-03-16,2026-03-16,SHORT,76.0,77.89999999999999,72.2,77.89999999999999,STOP_LOSS,0,-2.499999999999989,-2.649999999999989,EMA_MACD,CUPID,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-13,2026-03-16,2026-03-16,LONG,100.55999755859376,98.04599761962892,105.58799743652344,98.04599761962892,STOP_LOSS,0,-2.5,-2.65,EMA_MACD,NTPCGREEN,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-16,2026-03-17,2026-03-18,LONG,156.0,152.1,163.8,152.1,STOP_LOSS,1,-2.500000000000004,-2.6500000000000035,EMA_MACD,ADANIPOWER,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-16,2026-03-17,2026-03-18,LONG,155.8000030517578,151.90500297546387,163.59000320434572,151.90500297546387,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,EMA_MACD,ADANIPOWER,BSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-27,2026-03-30,2026-04-08,LONG,282.75,275.68125,296.8875,275.68125,STOP_LOSS,5,-2.500000000000008,-2.650000000000008,EMA_MACD,ONGC,NSE,BEAR,BULL_LONG_BEAR_BOTH
2026-03-27,2026-03-30,2026-04-01,SHORT,1335.0,1368.3749999999998,1268.25,1368.3749999999998,STOP_LOSS,2,-2.499999999999983,-2.649999999999983,EMA_MACD,RELIANCE,BSE,BEAR,BULL_LONG_BEAR_BOTH
